6843	1230	8390	7113	1234	7262	1159	1462	7473	4721	4665	1203	4647	4641	509	1114	3547	1125	4592	3145	3670	2613	4565	8160	2591	3134	8100	1553	780	2841	5338	2462	4107	4593	3126	4995	1390	3148	1527	3415	3450	8224	2059	867	4213	2699	101	744	3846	2365	7488	4784	9223372036854775807	654	3341	5107	61	803	5079	4024	565	5284	4281	5319	1369	1291	5502	7693	1669	1669	5203	5800	1329	4772	6017	1144	4909	7668	957	4027	612	5156	4045	2917	4714	654	7625	943	3924	8397	811
6343	1069	7889	6612	1073	6761	998	1301	6973	4220	4165	1042	4146	4141	348	953	3046	964	4091	2645	3170	2112	4064	7660	2090	2633	7600	1392	619	2341	4837	1961	3606	4092	2625	4494	1229	2656	1366	2914	2950	7723	1568	706	3712	2208	553	90	3346	1874	6987	4283	654	9223372036854775807	2840	4607	688	468	4578	3523	89	4783	3780	4818	868	790	5001	7193	1508	1508	4702	5299	1168	4271	5516	983	4408	7167	796	3527	452	4656	3544	2416	4214	493	7124	783	3423	7896	650
5377	2066	5533	5647	2300	5796	2930	1869	6007	1864	1809	2332	1790	1785	2835	2182	2794	2317	1735	289	329	944	3812	5304	922	2224	6634	1744	2516	639	4525	3335	766	1736	215	2138	2701	1595	2838	2814	2849	6758	1561	2465	3612	2201	3240	2750	3245	1867	6022	1927	3341	2840	9223372036854775807	2251	3375	2538	4913	3423	2929	4708	1424	4673	1972	2050	4490	6206	1663	1663	2346	5001	1967	1915	4918	2796	2052	6181	3173	4901	2829	4728	1189	858	1858	2642	6137	2595	4797	5540	3028
7628	3833	6120	7898	4067	8047	4696	3636	8258	581	470	4098	488	494	4601	3949	5045	4083	543	1962	2580	2710	6063	5890	2689	4475	8885	3510	4283	2405	7977	5102	3016	499	2036	97	4797	3845	4660	5065	5100	9008	3328	4231	5862	3967	5007	4516	5496	3633	8273	518	5107	4607	2251	9223372036854775807	5126	4289	7703	5658	4680	7908	1251	7942	3723	3801	8125	8441	3414	3414	96	7236	3718	379	7153	4546	409	8416	4883	6651	4580	7780	1372	2609	603	4393	8373	4346	6548	6126	4778
6878	1265	8424	7147	1269	7297	1194	1497	7508	4755	4700	1237	4682	4676	543	1148	3582	1160	4626	3180	3705	2647	4600	8195	2626	3168	8135	1587	814	2876	5372	2496	4141	4627	3160	5029	1424	3182	1561	3450	3485	8258	2094	901	4247	2734	135	779	3881	2399	7523	4818	61	688	3375	5126	9223372036854775807	864	5139	4085	625	5345	4342	5379	1430	1352	5562	7754	1730	1730	5264	5861	1390	4832	6077	1205	4969	7729	1018	4088	673	5217	4106	2978	4775	715	7685	1004	3984	8457	872
6041	1104	7587	6310	1108	6459	1033	1336	6671	3918	3862	1077	3844	3839	296	988	2744	999	3789	2343	2868	1810	3762	7358	1788	2331	7297	949	653	2038	4535	1659	3304	3790	2323	4192	1264	2354	1401	2612	2647	7421	1266	741	3410	1905	702	377	3043	1571	6685	3981	803	468	2538	4289	864	9223372036854775807	4276	3221	557	4481	3478	4516	566	488	4699	6890	1543	1543	4400	4997	1203	3969	5214	1018	4106	6865	831	3224	486	4354	3242	2114	3911	528	6822	817	3121	7594	685
1786	4685	11001	2055	4920	2205	5309	4987	2416	7332	7276	4951	7258	7252	4572	4801	2279	4936	7203	5756	4584	5224	1101	10771	5202	2137	3043	4363	5136	5452	280	2500	4148	7204	5128	7605	5819	2859	5956	1657	1512	3166	4679	5016	1292	3902	4978	4488	1275	3642	2431	7395	5079	4578	4913	7703	5139	4276	9223372036854775807	1104	4646	205	6871	240	3959	3880	423	2615	4760	4760	7793	721	4565	7361	938	5273	7498	2589	5085	3239	4741	78	6635	5506	7304	4783	2546	5072	3135	10986	4939
2889	3630	8956	3159	3865	3308	4254	3933	3519	5287	5231	3896	5213	5208	3518	3747	1612	3881	5158	3712	3093	4169	2205	8727	4147	1199	4146	3308	4081	4062	1384	1562	2657	5159	3638	5561	4765	1921	4902	718	574	4270	3079	3962	189	2963	3923	3433	337	2703	3534	5350	4024	3523	3423	5658	4085	3221	1104	9223372036854775807	3612	1309	4847	1343	2925	2847	1526	3718	3726	3726	5769	1825	3532	5338	2041	4239	5475	3693	4052	3440	3707	1181	4611	4473	5281	3749	3650	4038	3336	8963	3906
6432	980	7978	6701	984	6850	909	1213	7062	4309	4253	953	4235	4230	259	864	3135	875	4180	2734	3259	2201	4153	7749	2179	2722	7688	1303	530	2430	4926	2050	3695	4181	2714	4583	1140	2745	1277	3003	3038	7812	1657	617	3801	2297	464	179	3435	1963	7076	4372	565	89	2929	4680	625	557	4646	3612	9223372036854775807	4872	3869	4907	957	879	5090	7281	1419	1419	4791	5388	1079	4360	5605	894	4497	7256	707	3616	363	4745	3633	2505	4303	405	7213	694	3512	7985	561
1581	4890	11206	1850	5125	1999	5514	5193	2211	7537	7481	5156	7463	7458	4777	5007	2074	5141	7408	5961	4379	5429	896	10977	5407	2342	2838	4568	5341	5657	330	2706	3942	7409	4923	7811	6025	3064	6161	1862	1717	2961	4884	5222	1497	4107	5183	4693	1481	3847	2225	7600	5284	4783	4708	7908	5345	4481	205	1309	4872	9223372036854775807	7076	35	4164	4086	218	2409	4965	4965	7998	516	4770	7567	733	5478	7704	2384	5290	3444	4946	127	6840	5712	7509	4988	2341	5277	3340	11191	5144
6802	3006	5293	7071	3241	7221	3870	2809	7432	540	574	3272	556	550	3775	3123	4218	3257	501	1136	1754	1884	5236	5064	1862	3649	8059	2684	3457	1579	7151	4275	2190	753	1209	1154	3641	3019	3778	4238	4274	8182	2501	3405	5036	3141	4180	3690	4670	2807	7447	604	4281	3780	1424	1251	4342	3478	6871	4847	3869	7076	9223372036854775807	7116	2896	2975	7299	7615	2587	2587	1347	6410	2892	665	6327	3720	713	7590	4057	5825	3753	6954	236	1782	518	3566	7546	3519	5721	5300	3952
1546	4925	11240	1816	5159	1965	5548	5227	2176	7572	7516	5191	7498	7492	4812	5041	2039	5175	7442	5996	4344	5463	862	11011	5442	2377	2803	4602	5375	5692	365	2740	3908	7444	4889	7845	6059	3099	6196	1897	1752	2926	4919	5256	1532	4142	5218	4727	1515	3881	2191	7635	5319	4818	4673	7942	5379	4516	240	1343	4907	35	7116	9223372036854775807	4199	4120	183	2375	5000	5000	8033	482	4805	7601	698	5512	7738	2349	5325	3478	4981	162	6875	5746	7544	5023	2306	5312	3375	11226	5179
5745	705	7021	6014	940	6163	1725	1008	6375	3352	3296	971	3278	3273	863	822	2448	956	3223	1776	2301	1244	3466	6791	1222	2035	7001	383	1156	1472	4239	1363	2738	3224	1757	3626	1840	1788	1976	2316	2351	7125	699	1313	3114	1339	1268	778	2748	1005	6389	3415	1369	868	1972	3723	1430	566	3959	2925	957	4164	2896	4199	9223372036854775807	78	4403	6594	801	801	3834	4701	607	3403	4918	1584	3540	6569	1397	2929	1052	4058	2676	1548	3345	1094	6526	1383	2825	7028	1251
5666	784	7099	5936	1018	6085	1803	1086	6296	3430	3374	1049	3356	3351	784	900	2370	1034	3301	1855	2380	1322	3388	6870	1300	1957	6923	461	1234	1551	4161	1285	2816	3302	1835	3704	1918	1866	2055	2238	2273	7047	778	1391	3036	1418	1190	700	2669	1083	6311	3493	1291	790	2050	3801	1352	488	3880	2847	879	4086	2975	4120	78	9223372036854775807	4325	6516	879	879	3912	4623	685	3481	4839	1506	3618	6491	1318	2850	974	3979	2754	1626	3424	1016	6448	1305	2747	7106	1172
1363	5108	11423	1633	5342	1782	5731	5410	1993	7755	7699	5374	7681	7675	4995	5224	1856	5358	7625	6179	4161	5646	679	11194	5625	2560	2620	4786	5558	5129	548	2923	3725	7627	4706	8028	6242	3024	6379	2080	1935	2743	4182	5439	1715	4067	5401	4910	1698	3807	2008	7818	5502	5001	4490	8125	5562	4699	423	1526	5090	218	7299	183	4403	4325	9223372036854775807	2192	5183	5183	8216	299	4988	7784	515	5695	7921	2166	5508	3661	5164	345	7058	5929	7727	5206	2123	5495	3558	11409	5362
829	7300	11739	559	7534	1032	7923	7602	1243	8070	8015	7565	7997	7991	7187	7416	3572	7550	7941	6495	5877	7838	2394	11510	7817	4134	619	6977	7750	6845	2739	4497	5440	7942	6421	8344	8434	4740	8571	4271	4127	586	5898	7631	3907	5782	7593	7102	3890	5522	184	8133	7693	7193	6206	8441	7754	6890	2615	3718	7281	2409	7615	2375	6594	6516	2192	9223372036854775807	7374	7374	8553	1893	7180	8121	1810	7887	8258	220	7700	5853	7355	2537	7395	8121	8064	7397	69	7686	5749	11746	7554
6546	1410	6712	6815	1414	6964	1267	206	7176	3043	2987	1383	2969	2963	1160	1294	2806	1305	2914	1467	1992	935	3824	6482	913	2201	7803	573	960	1163	5040	2164	2429	2915	1448	3316	1038	1479	1175	3117	3153	7926	390	802	3915	1030	1568	1598	3549	696	7190	3106	1669	1508	1663	3414	1730	1543	4760	3726	1419	4965	2587	5000	801	879	5183	7374	9223372036854775807	0	3525	5502	797	3094	5719	1133	3231	7370	1469	3730	1202	4859	2367	1239	3036	1014	7327	932	3626	6718	1400
6546	1410	6712	6815	1414	6964	1267	206	7176	3043	2987	1383	2969	2963	1160	1294	2806	1305	2914	1467	1992	935	3824	6482	913	2201	7803	573	960	1163	5040	2164	2429	2915	1448	3316	1038	1479	1175	3117	3153	7926	390	802	3915	1030	1568	1598	3549	696	7190	3106	1669	1508	1663	3414	1730	1543	4760	3726	1419	4965	2587	5000	801	879	5183	7374	0	9223372036854775807	3525	5502	797	3094	5719	1133	3231	7370	1469	3730	1202	4859	2367	1239	3036	1014	7327	932	3626	6718	1400
7724	3928	6215	7993	4163	8143	4792	3731	8354	606	494	4194	513	518	4697	4045	5140	4179	568	2058	2676	2806	6158	5986	2784	4571	8981	3606	4379	2501	8073	5197	3112	594	2131	193	4821	3941	4684	5160	5196	9104	3423	4327	5958	4063	5102	4612	5592	3729	8369	543	5203	4702	2346	96	5264	4400	7793	5769	4791	7998	1347	8033	3834	3912	8216	8553	3525	3525	9223372036854775807	7332	3814	404	7249	4642	434	8512	4979	6747	4675	7876	1468	2704	628	4488	8468	4441	6643	6222	4874
1065	5407	10534	1334	5641	1483	6030	5709	1695	6865	6810	5672	6792	6786	5294	5523	2367	5657	6736	5290	4672	5945	1189	10305	5923	2858	2321	5084	5857	5640	846	3292	4235	6737	5216	7139	6541	3535	6678	2378	2234	2445	4693	5738	2014	4577	5699	5209	1997	4317	1709	6928	5800	5299	5001	7236	5861	4997	721	1825	5388	516	6410	482	4701	4623	299	1893	5502	5502	7332	9223372036854775807	5287	8083	216	5994	8220	1868	5807	3960	5462	644	7356	6228	8025	5504	1825	5793	3856	11708	5661
6351	99	7016	6621	458	6770	1118	1003	6981	3347	3292	427	3274	3268	820	215	3055	349	3218	1772	2297	1239	4073	6787	1218	2642	7608	224	549	1468	4845	1970	2733	3219	1752	3621	1230	1783	1367	2923	2958	7731	695	707	3720	1335	1228	1258	3354	1001	6996	3410	1329	1168	1967	3718	1390	1203	4565	3532	1079	4770	2892	4805	607	685	4988	7180	797	797	3814	5287	9223372036854775807	3398	5524	984	3535	7176	1206	3535	862	4664	2672	1543	3341	674	7132	783	3431	7023	1060
7293	3497	5784	7562	3731	7711	4361	3300	7923	561	91	3763	109	115	4265	3613	4709	3747	164	1626	2245	2375	5727	5555	2353	4139	8549	3174	3947	2070	7642	4766	2681	679	1700	476	4132	3510	4590	4729	4764	8673	2992	3896	5527	3632	4671	4181	5160	3298	7937	498	4772	4271	1915	379	4832	3969	7361	5338	4360	7567	665	7601	3403	3481	7784	8121	3094	3094	404	8083	3398	9223372036854775807	6817	4211	389	8080	4547	6316	4244	7445	1036	2273	583	4057	8037	4010	6212	5791	4443
981	5623	10451	1251	5857	1400	6246	5925	1611	6782	6726	5889	6708	6703	5510	5739	2284	5873	6653	5207	4588	6161	1106	10222	6140	3075	2238	5300	6073	5557	1063	3209	4152	6654	5133	7056	6757	3451	6894	2595	2450	2361	4610	5954	2230	4494	5916	5425	2213	4234	1626	6845	6017	5516	4918	7153	6077	5214	938	2041	5605	733	6327	698	4918	4839	515	1810	5719	5719	7249	216	5524	6817	9223372036854775807	6210	6970	1785	6023	4176	5679	860	6106	6444	6775	5721	1741	6010	4073	10458	5877
7058	885	7844	7328	889	7477	134	926	7688	4175	4120	858	4102	4096	635	769	3762	780	4046	2600	3125	2067	4780	7615	2046	3333	8315	1208	435	2296	5553	2677	3561	4047	2580	4449	854	2611	991	3630	3665	8439	1523	331	4428	2163	1044	1074	4061	1829	7703	4239	1144	983	2796	4546	1205	1018	5273	4239	894	5478	3720	5512	1584	1506	5695	7887	1133	1133	4642	5994	984	4211	6210	9223372036854775807	4363	7883	337	4242	681	5371	3500	2371	4169	490	7840	201	4139	7851	483
7430	3634	5921	7699	3868	7848	4498	3437	8060	172	480	3900	498	503	4402	3750	4846	3884	553	1763	2382	2511	5864	5692	2490	4276	8686	3311	4084	2207	7779	4903	2818	816	1837	506	4388	3647	4251	4866	4901	8810	3129	4032	5664	3769	4808	4318	5297	3435	8074	109	4909	4408	2052	409	4969	4106	7498	5475	4497	7704	713	7738	3540	3618	7921	8258	3231	3231	434	8220	3535	389	6970	4363	9223372036854775807	8217	4684	6452	4381	7582	948	2410	194	4194	8174	4147	6349	5928	4579
803	7275	11714	534	7509	1007	7898	7577	1218	8045	7989	7540	7971	7966	7162	7391	3547	7525	7916	6470	5851	7813	2369	11485	7791	4109	490	6952	7725	6820	2714	4472	5415	7917	6396	8319	8409	4715	8546	4246	4102	366	5873	7606	3882	5757	7567	7077	3865	5497	267	8108	7668	7167	6181	8416	7729	6865	2589	3693	7256	2384	7590	2349	6569	6491	2166	220	7370	7370	8512	1868	7176	8080	1785	7883	8217	9223372036854775807	7675	5828	7330	2512	7369	8096	8039	7372	151	7661	5724	11721	7529
6871	1107	8181	7141	1111	7290	202	1263	7501	4512	4456	1080	4438	4433	448	991	3575	1003	4383	2978	3503	2404	4593	7952	2382	3162	8128	1430	657	2633	5365	2490	3939	4384	2917	4786	1190	2948	1327	3443	3478	8251	1860	667	4240	2500	856	886	3874	2165	7516	4575	957	796	3173	4883	1018	831	5085	4052	707	5290	4057	5325	1397	1318	5508	7700	1469	1469	4979	5807	1206	4547	6023	337	4684	7675	9223372036854775807	4055	344	5184	3878	2749	4547	532	7652	537	3951	8229	146
5024	3634	9949	5294	3868	5443	4257	3936	5654	6280	6225	3900	6207	6201	3521	3750	4737	3884	6151	4705	5230	4172	4340	9720	4151	4324	6281	3311	4084	4401	3519	3652	5666	6152	4685	6554	4768	4716	4905	3993	3848	6405	3628	3965	3629	4268	3927	3436	3612	3934	5669	6344	4027	3527	4901	6651	4088	3224	3239	3440	3616	3444	5825	3478	2929	2850	3661	5853	3730	3730	6747	3960	3535	6316	4176	4242	6452	5828	4055	9223372036854775807	3711	3314	5605	4476	6274	3753	5782	4042	104	9956	3909
6527	763	7878	6796	767	6945	547	995	7157	4209	4153	736	4135	4130	104	647	3230	658	4080	2634	3159	2101	4248	7649	2079	2817	7784	1085	313	2330	5021	2145	3595	4081	2614	4483	923	2680	1060	3098	3134	7907	1592	400	3896	2232	512	542	3530	1898	7171	4272	612	452	2829	4580	673	486	4741	3707	363	4946	3753	4981	1052	974	5164	7355	1202	1202	4675	5462	862	4244	5679	681	4381	7330	344	3711	9223372036854775807	4840	3533	2405	4202	187	7308	882	3607	7885	198
1708	4763	11078	1978	4997	2127	5386	5065	2338	7409	7354	5029	7336	7330	4650	4879	2094	5013	7280	5834	4398	5301	916	10849	5280	2215	2965	4440	5213	5530	202	2578	3962	7282	4943	7683	5897	2937	6034	1735	1590	3088	4757	5094	1370	3980	5056	4565	1353	3719	2353	7473	5156	4656	4728	7780	5217	4354	78	1181	4745	127	6954	162	4058	3979	345	2537	4859	4859	7876	644	4664	7445	860	5371	7582	2512	5184	3314	4840	9223372036854775807	6713	5584	7382	4860	2468	5149	3213	11064	5017
6566	2770	5057	6835	3005	6985	3634	2574	7196	776	945	3036	927	922	3539	2887	3982	3021	872	900	1518	1648	5000	4828	1626	3413	7823	2448	3221	1343	6915	4039	1954	873	973	1275	3405	2783	3542	4002	4038	7946	2265	3169	4800	2905	3945	3454	4434	2571	7211	840	4045	3544	1189	1372	4106	3242	6635	4611	3633	6840	236	6875	2676	2754	7058	7395	2367	2367	1468	7356	2672	1036	6106	3500	948	7369	3878	5605	3533	6713	9223372036854775807	1546	979	3330	7310	3283	5485	5064	3716
7292	1642	5907	7562	1876	7711	2506	1445	7922	2238	2182	1908	2164	2159	2410	1758	3652	1892	2109	662	1187	520	4670	5678	498	2947	8549	1319	2092	358	5787	2911	1624	2110	643	2512	2277	2225	2414	3864	3899	8673	1137	2041	4662	1777	2816	2326	4295	1443	7937	2301	2917	2416	858	2609	2978	2114	5506	4473	2505	5712	1782	5746	1548	1626	5929	8121	1239	1239	2704	6228	1543	2273	6444	2371	2410	8096	2749	4476	2405	5584	1546	9223372036854775807	2231	2218	6995	2171	4373	5914	2603
7235	3440	5727	7505	3674	7654	4303	3243	7865	22	443	3705	425	419	4208	3556	4652	3690	370	1569	2187	2317	5670	5497	2296	4082	8492	3117	3890	2012	7584	4709	2623	622	1643	700	4193	3452	4056	4672	4707	8615	2935	3838	5469	3574	4614	4123	5103	3240	7880	85	4714	4214	1858	603	4775	3911	7304	5281	4303	7509	518	7544	3345	3424	7727	8064	3036	3036	628	8025	3341	583	6775	4169	194	8039	4547	6274	4202	7382	979	2231	9223372036854775807	3999	7979	3952	6154	5733	4385
6569	576	7691	6838	580	6987	624	808	7199	4022	3966	549	3948	3942	146	459	3272	471	3893	2446	2971	1914	4290	7461	1892	2859	7825	898	125	2142	5063	2187	3408	3894	2427	4295	736	2493	872	3140	3175	7949	1405	213	3938	2045	554	584	3572	1711	7213	4085	654	493	2642	4393	715	528	4783	3749	405	4988	3566	5023	1094	1016	5206	7397	1014	1014	4488	5504	674	4057	5721	490	4194	7372	532	3753	187	4860	3330	2218	3999	9223372036854775807	7350	289	3649	7697	386
760	7231	11671	491	7465	964	7855	7533	1175	8002	7946	7497	7928	7922	7118	7347	3503	7482	7873	6426	5808	7770	2326	11441	7748	4065	687	6909	7681	6777	2671	4429	5372	7874	6353	8275	8365	4671	8502	4203	4058	518	5829	7562	3838	5714	7524	7034	3821	5454	115	8065	7625	7124	6137	8373	7685	6822	2546	3650	7213	2341	7546	2306	6526	6448	2123	69	7327	7327	8468	1825	7132	8037	1741	7840	8174	151	7652	5782	7308	2468	7310	6995	7979	7350	9223372036854775807	7618	5681	11677	7485
6858	684	7644	7127	689	7276	335	725	7488	3975	3919	657	3901	3895	435	568	3561	580	3846	2399	2924	1867	4579	7414	1845	3133	8114	1007	234	2095	5352	2476	3361	3847	2380	4248	653	2411	790	3429	3464	8238	1322	130	4227	1962	843	873	3861	1628	7502	4038	943	783	2595	4346	1004	817	5072	4038	694	5277	3519	5312	1383	1305	5495	7686	932	932	4441	5793	783	4010	6010	201	4147	7661	537	4042	882	5149	3283	2171	3952	289	7618	9223372036854775807	3938	7650	683
4921	3530	9846	5190	3764	5339	4154	3832	5551	6177	6121	3796	6103	6097	3417	3646	4633	3781	6048	4601	5126	4069	4236	9616	4047	4220	6178	3208	3981	4297	3415	3548	5563	6049	4582	6450	4664	4613	4801	3890	3745	6301	3524	3861	3525	4164	3823	3333	3508	3830	5566	6240	3924	3423	4797	6548	3984	3121	3135	3336	3512	3340	5721	3375	2825	2747	3558	5749	3626	3626	6643	3856	3431	6212	4073	4139	6349	5724	3951	104	3607	3213	5485	4373	6154	3649	5681	3938	9223372036854775807	9852	3805
10917	7122	7	11187	7356	11336	7986	6925	11547	5756	5700	7387	5682	5676	7890	7238	8334	7372	5626	5251	5869	5999	9352	236	5978	7764	12174	6799	7572	5695	11266	8391	6306	5628	5325	6029	7757	7135	7894	8354	8389	12298	6617	7520	9152	7257	8296	7805	8785	6923	11562	5819	8397	7896	5540	6126	8457	7594	10986	8963	7985	11191	5300	11226	7028	7106	11409	11746	6718	6718	6222	11708	7023	5791	10458	7851	5928	11721	8229	9956	7885	11064	5064	5914	5733	7697	11677	7650	9852	9223372036854775807	8083
6725	961	8076	6995	966	7144	348	1194	7355	4407	4352	934	4334	4328	302	845	3429	857	4278	2832	3357	2299	4447	7847	2278	3016	7982	1284	511	2528	5219	2344	3793	4279	2812	4681	1121	2879	1258	3297	3332	8105	1790	598	4094	2430	710	740	3728	2096	7370	4471	811	650	3028	4778	872	685	4939	3906	561	5144	3952	5179	1251	1172	5362	7554	1400	1400	4874	5661	1060	4443	5877	483	4579	7529	146	3909	198	5017	3716	2603	4385	386	7485	683	3805	8083	9223372036854775807
